product_id,title,authors,original_price,current_price,discount,discount_percent (%),quantity,category,n_review,avg_rating,pages,manufacturer
184080345,ComBo: Cuốn Sách Kể Về Cuộc Đời Của Những Thiên Tài: Elbert Einstein + Thomas Edison+ Andersen+ Leonardo Da Vinci+ Marie Curie + Lev Tolstoy+ Isaac Newton+ Alfred Nobe+ Beethoven+ Victor Hugo ( Bộ: 10 Cuốn),Rasmus Hoài Nam,600000,374400,225600,0.376,54,Kiến thức - Bách khoa,10,4.80,5,Nhà Xuất Bản Thanh Niên
4780907,Oscar Và Bà Áo Hồng (Tái Bản),Eric Emmanuel Schmitt,55000,33000,22000,0.4,2841,Tiểu Thuyết,171,5.00,47,Unknown
49506137,Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu Tư (Tái Bản 2020),Robert T. Kiyosaki,155000,100200,54800,0.3535483871,3707,Bài học kinh doanh,601,5.00,530,NXB Trẻ
205039751,Đúng Lúc Sẽ Hạnh Phúc Đúng Người Sẽ Bình Yên,Hẻoo,92000,72100,19900,0.2163043478,20,Truyện ngắn - Tản văn - Tạp Văn,1,5.00,232,Nhà Xuất Bản Phụ Nữ
185242029,Vũ Điệu Quỷ Satan,Krasznahorkai László,158000,117000,41000,0.2594936709,205,Tiểu Thuyết,39,4.80,376,Nhà Xuất Bản Văn Học
197558907,Bá Tước Tiểu Thư - Tập 4,Chieko Hosokawa,30000,26001,3999,0.1333,255,Unknown,22,5.00,119,Nhà Xuất Bản Kim Đồng
170708216,Kết Thúc Bán Hàng Đòn Quyết Định (Tái Bản),Brian Tracy,109000,72000,37000,0.3394495413,165,Sách Marketing - Bán hàng,14,4.70,252,Nhà Xuất Bản Khoa học & kỹ thuật
108501279,Viết Đi Đừng Sợ! Từ Tay Không Thành Tay Viết,Linh Phan,245000,171500,73500,0.3,1574,Sách Marketing - Bán hàng,309,5.00,228,Nhà Xuất Bản Lao Động
45321596,Bách Khoa Thư Thực Tế Ảo Tăng Cường - Khủng Long 3D Tập 2,DEVAR,130000,123500,6500,0.05,9,Kiến thức - Bách khoa,0,0.00,56,Nhà Xuất Bản Thế Giới
196019293,"Sách - Kinh Địa Tạng Bồ Tát Bổn Nguyện Bìa Da,Bìa Thường",HT.Thích Trí Tịnh,40000,32000,8000,0.2,220,Unknown,19,4.80,242,Nhà Xuất Bản Tôn Giáo
195801664,Hoa Mộng Ảo,Higashino Keigo,129000,77400,51600,0.4,63,Tiểu Thuyết,8,5.00,400,Nhà Xuất Bản Hà Nội
169262882,Combo 2 cuốn Giáo Trình Hán Ngữ (Sách học Tiếng Trung dành cho người Việt) Giáo Trình Hán Ngữ Tập 1 + Giáo Trình Hán Ngữ Tập 2 (Phiên bản mới - Học bằng App McBooks),Unknown,244000,170500,73500,0.3012295082,20,Sách Học Tiếng Hoa,1,5.00,285,Nhà Xuất Bản Hồng Đức
189350061,Giá Mà Nỗi Buồn Có Thể Cầm Nắm Trên Tay - Tặng kèm 03 postcard,Rei,109000,80100,28900,0.2651376147,238,Sách nghệ thuật sống đẹp,45,5.00,176,Nhà Xuất Bản Thanh Niên
14961285,Quốc Gia Khởi Nghiệp ( Tái Bản 2019 ),Dan Senor,209000,135850,73150,0.35,329,Sách kinh tế học,51,4.80,508,Nhà Xuất Bản Thế Giới
204269163,Sách Tết 2023 - Set Mở ra là thấy Tết (2 phiên bản Bắc Nam) kèm quà tặng cho bé 0-3-6 tuổi,Unknown,99000,85000,14000,0.1414141414,2,Truyện tranh thiếu nhi,0,0.00,40,Nhà Xuất Bản Hà Nội
139296704,Không Thể Ngừng Suy Nghĩ: Bí Quyết Giải Tỏa Lo Âu Và Khai Phóng Tâm Trí ,Nancy Colier,99000,69001,29999,0.303020202,720,Sách tư duy - Kỹ năng sống,105,4.80,208,Nhà Xuất Bản Dân Trí
580061,Ai Che Lưng Cho Bạn (Tái Bản 2017),Keith Ferrazzi,110000,68001,41999,0.3818090909,5710,Sách kỹ năng làm việc,246,4.80,424,Unknown
186290795,Chuyện Cổ Tích Dành Cho Người Lớn (Tái Bản 2022),Nguyễn Nhật Ánh,35000,25300,9700,0.2771428571,118,Truyện ngắn - Tản văn - Tạp Văn,16,4.60,156,NXB Trẻ
23956857,Từ Vựng Tiếng Anh Thực Hành - English Collocations In Use (Tái Bản),Unknown,80000,80000,0,0,1047,Sách Học Tiếng Anh,222,4.80,226,Nhà Xuất Bản Đà Nẵng
520330,Đất Máu Sicily (Mario Puzo),Mario Puzo,120000,69500,50500,0.4208333333,3709,Tác phẩm kinh điển,382,4.80,488,Unknown
175700773,Marketing Căn Bản (Tái bản),Don Sexton,229000,167170,61830,0.27,73,Sách Marketing - Bán hàng,12,4.50,404,Nhà Xuất Bản Lao Động
138934622,Tô Màu Phát Triển Trí Não Bộ Cho Bé 1-3 Tuổi - Tập 2,Unknown,16000,12000,4000,0.25,222,Tô màu - Luyện chữ,20,5.00,10,Nhà Xuất Bản Dân Trí
68169402,Sói Già Phố Wall - Phần I (Tái Bản 2020),Jordan Belfort,189000,115000,74000,0.3915343915,661,"Sách tài chính, tiền tệ",160,4.80,692,Nhà Xuất Bản Văn Học
91515694,Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2022),Unknown,249000,99000,150000,0.6024096386,706,"Sách tài chính, tiền tệ",122,4.80,446,Nhà Xuất Bản Tài Chính
190592919,Combo 2 Cuốn: Thần Số Học + Luật Tâm Thức,Nhiều tác giả,420000,292001,127999,0.3047595238,53,Sách tư duy - Kỹ năng sống,10,4.80,90,Nhà Xuất Bản Dân Trí
57350380,Very Easy Toeic 1 - Introduction,Anne Taylor,228000,150400,77600,0.3403508772,791,Sách Học Tiếng Anh,213,4.60,240,Nhà Xuất Bản Compass Publishing
187859733,Thám Tử Đã Chết Tập 4,Nigozyu,109000,76300,32700,0.3,242,Light novel,85,5.00,376,Nhà Xuất Bản Hà Nội
21430154,Thiết Kế Lấy Người Dùng Làm Trung Tâm,Don Norman,199000,127000,72000,0.3618090452,2204,Sách Marketing - Bán hàng,243,4.70,424,Unknown
171103376,Đánh Thức Con Người Phi Thường Trong Bạn (Bìa Cứng),Anthony Robbins,208000,137200,70800,0.3403846154,117,Sách tư duy - Kỹ năng sống,11,5.00,352,Nhà Xuất Bản Tổng hợp TP.HCM
160488878,Việt Nam Dọc Miền Du Ký - Tập 2,Unknown,219000,153300,65700,0.3,214,Sách Địa Danh - Du Lịch,36,5.00,168,Nhà Xuất Bản Lao Động
83789519,Cô Gái Trong Cabin Số 10,Ruth Ware,159000,119000,40000,0.251572327,221,Truyện trinh thám,45,4.60,456,Nhà Xuất Bản Hội Nhà Văn
821895,Vẻ Đẹp Của Yêu Tinh,Đỗ Anh Vũ,82000,65600,16400,0.2,5,Tiểu Thuyết,1,5.00,307,Unknown
207475556,Birdmen Tập 13 [Tặng Kèm Postcard],Yellow Tanabe,30000,30000,0,0,14,Unknown,0,0.00,192,Nhà Xuất Bản Kim Đồng
187843291,Nhật ký Đặng Thùy Trâm,Đặng Thùy Trâm,90000,54000,36000,0.4,172,Truyện ngắn - Tản văn - Tạp Văn,13,5.00,296,Nhà Xuất Bản Hội Nhà Văn
70415987,Một Mảnh Trăng (Tặng Kèm 1 Obi Và 1 Bookmark),Ha Hyun,129000,66800,62200,0.4821705426,2267,Truyện ngắn - Tản văn - Tạp Văn,693,4.80,288,Nhà Xuất Bản Dân Trí
50353488,Heidegger Và Con Hà Mã Bước Qua Cổng Thiên Đường (Tái Bản 2020),Thomas Cathcart,105000,63000,42000,0.4,948,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,168,5.00,252,Nhà Xuất Bản Thế Giới
96327064,Bye Béo - Cách giảm 7kg trong 30 ngày,Phan Bảo Long,199000,199000,0,0,5671,Chăm sóc sức khỏe,1246,4.80,184,Nhà Xuất Bản Dân Trí
12107379,Barron's Essential Words For The Ielts (Tái Bản),Unknown,208000,137200,70800,0.3403846154,5598,Sách Học Tiếng Anh,803,4.70,381,Nhà Xuất Bản Tổng hợp TP.HCM
8021467,"Combo 4 cuốn Chuyện con mèo dạy hải âu bay, Chuyện con mèo con chuột và bạn thân của nó, chuyện con ốc sên, chuyện chú chó tên là trung thành",Luis Sepulveda,178000,103240,74760,0.42,15,Truyện kể cho bé,1,5.00,839,Nhà Xuất Bản Hội Nhà Văn
98733259,Những Tù Nhân Của Địa Lí - Khám Phá Sự Vận Hành Của Thế Giới Qua Những Tấm Bản Đồ - Phiên Bản Minh Hoạ Màu Dành Cho Độc Giả Trẻ,Tim Marshall,230000,168000,62000,0.2695652174,939,Kiến thức - Bách khoa,172,4.80,72,Nhà Xuất Bản Kim Đồng
1534613,Giáo Trình Chuẩn HSK 5 Bài Học (Tập 1),Khương Lệ Bình,278000,183600,94400,0.3395683453,2117,Sách Học Tiếng Hoa,278,4.80,196,Nhà Xuất Bản Tổng hợp TP.HCM
9948023,Của Chuột Và Người,John Steinbeck,86000,51600,34400,0.4,1530,Truyện dài,225,4.80,149,Nhà Xuất Bản Hội Nhà Văn
126022117,Sẽ Có Cách Đừng Lo,Tuệ Nghi,69000,49000,20000,0.2898550725,502,Tiểu sử - Hồi ký,81,4.80,182,Nhà Xuất Bản Văn Học
74426137,Việt Nam Vận Hội,Nguyễn Thế Anh,249000,124500,124500,0.5,308,Lịch Sử Việt Nam,56,4.70,382,Nhà Xuất Bản Hội Nhà Văn
5852521,Combo Cà Phê Cùng Tony và Trên Đường Băng,Tony Buổi Sáng,181250,181250,0,0,1598,Sách nghệ thuật sống đẹp,292,4.80,576,NXB Trẻ
74793319,Infinite Dendrogram 01- Khởi Điểm Của Những Khả Năng,Kaidou Sakon,125000,75000,50000,0.4,397,Light novel,150,5.00,350,Nhà Xuất Bản Hà Nội
54053152,"Kiếm Tiền Thời Khủng Hoảng - Thoát Khỏi Các Trò Lừa Đảo Khi Thị Trường Chứng Khoán, Bất Động Sản Và Tài Chính Suy Thoái (Tái Bản 2020)",Unknown,169000,105400,63600,0.3763313609,821,Bài học kinh doanh,106,4.80,392,Nhà Xuất Bản Công Thương
195545266,Hài Hước Một Chút Thế Giới Sẽ Khác Đi,The Book Worm,80000,46000,34000,0.425,84,Sách tư duy - Kỹ năng sống,3,4.00,228,Nhà Xuất Bản Thanh Niên
191926681,Trái cây đại chiến Zombie - Thế giới khủng long: Tập 1: Chiến binh mạo hiểm,Tiếu Giang Nam,89000,52200,36800,0.4134831461,12,Kiến thức - Bách khoa,1,5.00,176,Nhà Xuất Bản Phụ Nữ Việt Nam
204374127,Tạp chí Forbes Việt Nam - Số 111 (Tháng 11.2022) - Giải mã nhà phát triển dự án,nhieu tac gia,95000,95000,0,0,38,Unknown,4,5.00,140,Forbes Việt Nam
65484239,Cẩm Nang Hướng Dẫn Tẩy Sỏi Gan Mật - Phương Pháp Diệu Kỳ Cho Sức Khỏe Dài Lâu,Andreas Moritz,199000,139300,59700,0.3,1166,Unknown,166,4.80,504,Nhà Xuất Bản Thế Giới
47276023,Ánh Lửa Trong Tro Tàn,Sabaa Tahir,159000,79500,79500,0.5,315,Tiểu Thuyết,64,4.60,460,Nhà Xuất Bản Hội Nhà Văn
125528587,"Thần Với Chả Thoại (Những Câu Chuyện ""Mệt Mỏi"" Về Các Vị Thần)",Fanpage Thần với chả Thoại,139000,125000,14000,0.1007194245,850,Lĩnh vực khác,183,5.00,228,Nhà Xuất Bản Dân Trí
195306005,Nhà thờ Đức Bà Paris (Bìa Cứng),Victor Hugo,650000,442000,208000,0.32,171,Tác phẩm kinh điển,32,4.80,700,Nhà Xuất Bản Văn Học
199045171,Migi & Dali - Tập 4,Nami Sano,40000,40000,0,0,240,Unknown,21,5.00,67,Nhà Xuất Bản Kim Đồng
170706996,Điểm Bùng Phát ( Tái Bản),Malcolm Gladwell,179000,112770,66230,0.37,250,Sách tư duy - Kỹ năng sống,25,4.60,404,Nhà Xuất Bản Thế Giới
192048655,Tớ đã từng sợ hãi,Chandra Ghosh Ippen,75000,48001,26999,0.3599866667,63,Đạo đức - Kỹ năng sống,1,5.00,64,Nhà Xuất Bản Dân Trí
73687713,Hagakure - Luận Đàm Về Cốt Tủy Võ Sĩ Đạo,Yamamoto Tsunetomo,135000,121500,13500,0.1,1,Lĩnh vực khác,1,5.00,420,Nhà Xuất Bản Dân Trí
51348621,Bỉ Vỏ (Tái Bản 2020),Nguyên Hồng,50000,28500,21500,0.43,666,Tiểu Thuyết,173,5.00,34,Nhà Xuất Bản Văn Học
200851522,Dòng Sông Trôi Khuất Địa Đàng,Richard Dawkins,75000,55500,19500,0.26,18,Kiến Thức Bách Khoa,1,5.00,41,NXB Trẻ
109488215,"Tóm Tắt Kiến Thức Toán Phổ Thông (Bí Quyết Học Nhẹ, Điểm Cao Trong Môn Toán)",Đỗ Minh Triết,145000,137750,7250,0.05,55,Sách tham khảo cấp III,17,5.00,236,Nhà Xuất Bản Hà Nội
3953475,Nuôi Con Không Phải Là Cuộc Chiến 2 (Trọn Bộ 3 Tập),Hachun Lyonnet (Hà Chũn),358000,277800,80200,0.2240223464,133,Sách Làm Cha Mẹ,33,5.00,4,Unknown
23088717,Jeff Bezos Và Kỷ Nguyên Amazon (Tái Bản),Brad Stone,110000,77000,33000,0.3,1983,Bài học kinh doanh,275,4.70,403,Unknown
114228620,Combo Tiếng Hàn Tổng Hợp Sơ Cấp 1 Dành Cho Người Việt Nam Bản In Màu - Học Kèm App,nhieu tac gia,320000,224000,96000,0.3,159,Sách Học Tiếng Hàn,45,5.00,378,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
196016785,Ikigami - Tập 08,Motoro MASE,45000,39100,5900,0.1311111111,418,Unknown,33,5.00,19,NXB Trẻ
58932528,"Một Ngày Của Tôi Có 48 Giờ - 12 Thói Quen “Healthy & Balanced"" ",Anh Tuan Le,89000,65100,23900,0.2685393258,4204,Sách tư duy - Kỹ năng sống,847,4.80,224,Nhà Xuất Bản Hà Nội
173515946,Tư Duy Như Một Kẻ Lập Dị,Steven D.Levitt,119000,78001,40999,0.3445294118,95,Sách tư duy - Kỹ năng sống,10,5.00,268,Nhà Xuất Bản Thế Giới
205799432,Refresh! 20 Ngày Làm Mới Bản Thân,Unknown,199000,159200,39800,0.2,566,Sách tư duy - Kỹ năng sống,0,0.00,219,Nhà Xuất Bản Thế Giới
52798281,"Phương Pháp Giáo Dục Sớm Montessori Cho Trẻ Từ
 0 – 3 Tuổi",Unknown,99000,65100,33900,0.3424242424,2468,Sách Làm Cha Mẹ,293,4.80,172,Nhà Xuất Bản Dân Trí
196515664,Anh Em Phi Hành Gia - Tập 33,Chuya Koyama,45000,39100,5900,0.1311111111,206,Unknown,16,5.00,270,NXB Trẻ
31716464,"Nghệ Thuật Thị Giác & Những Vấn Đề Cơ Bản : Các Yếu Tố Thị Giác, Nguyên Lý Thị Giác, Tư Duy Thị Giác và Bố Cục Thị Giác",Uyên Huy,700000,645000,55000,0.07857142857,382,Mỹ Thuật - Kiến Trúc,75,4.80,600,Unknown
197655112,Bản Đồ Tư Duy Trong Thuyết Trình (Tái bản 2022),Alphabooks,89000,55500,33500,0.3764044944,66,Sách kỹ năng làm việc,2,5.00,148,Nhà Xuất Bản Dân Trí
186286184,Út Quyên Và Tôi (Tái Bản 2022),Nguyễn Nhật Ánh,35000,24500,10500,0.3,91,Truyện ngắn - Tản văn - Tạp Văn,5,4.50,128,NXB Trẻ
847470,Vũ Tịch,Trường An,112000,84000,28000,0.25,1188,Lịch Sử Việt Nam,124,4.80,376,Unknown
73553837,Ngọc Sáng Trong Hoa Sen (Tái Bản 2020),Nguyên Phong,128000,84400,43600,0.340625,566,Sách nghệ thuật sống đẹp,103,5.00,368,Nhà Xuất Bản Thế Giới
32802803,Quản Trị Nhân Sự Đúng,Barbara Mitchell,279000,176300,102700,0.3681003584,1544,Sách quản trị nhân lực,140,4.80,612,Unknown
112071729,Tin Học Ứng Dụng Lập Trình VBA Trong Excel ( Phần Nâng Cao) Dùng cho Phiên Bản 2021-2019-2016,Phạm Phương Hoa,170000,123100,46900,0.2758823529,137,Tin Học Văn Phòng,31,4.70,439,Nhà Xuất Bản Thanh Niên
54512900,Hoa Sen Trên Tuyết (Tái Bản 2020),Nguyên Phong,98000,64600,33400,0.3408163265,842,Sách Địa Danh - Du Lịch,138,4.80,268,Nhà Xuất Bản Tổng hợp TP.HCM
50303829,Combo Một Đời Quản Trị và Một Đời Thương Thuyết,Phan Văn Trường,335000,291450,43550,0.13,483,"Sách quản trị, lãnh đạo",86,5.00,828,NXB Trẻ
8011021,Tâm Lý Học Thành Công (Tái Bản),Carol S. Dweck,199000,129350,69650,0.35,548,Sách tư duy - Kỹ năng sống,85,5.00,480,Nhà Xuất Bản Lao Động
200780124,Tản mạn kiến trúc Nam Bộ - Một biên khảo về kiến trúc dân dụng miền Nam (Từ cuối thế kỷ 19 đến cuối thế kỷ 20),Nhóm tác giả Tản Mạn Kiến Trúc,215000,167000,48000,0.223255814,105,Mỹ Thuật - Kiến Trúc,9,5.00,286,Nhà Xuất Bản Thế Giới
186237333,Thương tiến tửu - Tập 1 (Tiểu thuyết đam mỹ) -Tặng 1 bookmark,Đường Tửu Khanh,169000,96900,72100,0.4266272189,127,Truyện đam mỹ,35,5.00,456,Nhà Xuất Bản Hà Nội
152517438,Dữ Liệu Bạch Kim (Văn Học Trinh Thám),Higashino Keigo,159000,112000,47000,0.2955974843,784,Truyện trinh thám,149,5.00,460,Nhà Xuất Bản Thanh Niên
53293038,Julie Hay Nàng Héloïse Mới,Jean-Jacques Rousseau,299000,149500,149500,0.5,297,Tiểu Thuyết,55,4.80,704,Nhà Xuất Bản Văn Học
196851310,Migi & Dali - Tập 2,Nami Sano,40000,37100,2900,0.0725,221,Unknown,19,5.00,270,Nhà Xuất Bản Kim Đồng
192115858,Chú Thuật Hồi Chiến - Tập 5,Gege Akutami,30000,26001,3999,0.1333,2912,Unknown,872,5.00,192,Nhà Xuất Bản Kim Đồng
168231621,Thám Tử Kindaichi (Series Kỷ Niệm 20 Năm) - Boxset 5 Tập,Seimaru Amagi,170000,143001,26999,0.1588176471,1216,Unknown,312,4.80,113,NXB Trẻ
35283865,Bé Gái Khéo Tay Buộc Dây Giày,Unknown,72000,61200,10800,0.15,1,Văn học thiếu nhi,0,0.00,18,Unknown
19588948,Tâm Lý Dân Tộc An Nam,Paul Giran,169000,88570,80430,0.4759171598,3711,Lịch Sử Việt Nam,170,4.50,200,Unknown
50356123,Dạy Con Theo Cá Tính Của Con,Aki Wakamatsu,72000,50400,21600,0.3,508,Sách Làm Cha Mẹ,51,4.80,242,Nhà Xuất Bản Lao Động
137241901,Thần Số Học: Sức Mạnh Của Những Con Số,Ruth A. Drayer,139000,97300,41700,0.3,484,Lĩnh vực khác,59,4.80,348,Nhà Xuất Bản Công Thương
92551275,Sách - Tin Vào Chính Mình - First News,Unknown,68000,64600,3400,0.05,566,Sách tư duy - Kỹ năng sống,0,0.00,160,Nhà Xuất Bản Tổng hợp TP.HCM
1565657,Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê (Tái Bản 2018),Howard Schultz,150000,105500,44500,0.2966666667,9980,Sách kỹ năng làm việc,604,5.00,488,Unknown
192195771,Sách tiếng anh: Destination C1+C2,Unknown,84000,84000,0,0,32,Sách Học Tiếng Anh,2,5.00,260,Nhà Xuất Bản Thời Đại
2253993,7 Chiến Lược Thịnh Vượng Và Hạnh Phúc (Tái Bản),Jim Rohn,85000,72000,13000,0.1529411765,566,Sách kỹ năng làm việc,0,0.00,220,Nhà Xuất Bản Thế Giới
89402953,Tâm Lí Học Tích Cực - Khoa Học Về Phương Thức Sống An Lạc,Acacia C. Parks,369000,247900,121100,0.3281842818,454,Sách giáo dục,77,5.00,720,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
194960244,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 16,Hiromu Arakawa,69000,67000,2000,0.02898550725,420,Unknown,40,5.00,270,Nhà Xuất Bản Kim Đồng
1533429,Trong Chớp Mắt (Tái Bản 2018),Malcolm Gladwell,139000,88400,50600,0.364028777,2271,Sách tư duy - Kỹ năng sống,97,4.50,376,Unknown
78975610,Siêu Tập Trung (Tái Bản),Chris Bailey,140000,93800,46200,0.33,1286,Sách kỹ năng làm việc,205,4.80,308,Nhà Xuất Bản Hồng Đức
11368983,Combo Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm 1 MP3) và Giáo Trình HSK 2 - Sách Bài Tập (Kèm MP3) ( Tặng Kèm Viết ),Khương Lệ Bình,386000,310700,75300,0.1950777202,1389,Sách Học Tiếng Hoa,278,5.00,312,Nhà Xuất Bản Tổng hợp TP.HCM
66452071,Bài Thơ Của Một Người Yêu Nước Mình,Trần Vàng Sao,130000,78000,52000,0.4,532,Thơ,97,4.80,210,Nhà Xuất Bản Hội Nhà Văn
204392466,Đánh Bại Thị Trường Forex - Tư Duy Khác Biệt Và Kỹ Thuật Giao Dịch của Chuyên Gia Quản Lý Quỹ Triệu Đô,Unknown,347000,347000,0,0,9,"Sách tài chính, tiền tệ",2,5.00,296,Nhà Xuất Bản Thanh Niên
170094972,Vì Sao Phật Giáo Giàu Chân Lý,Robert Wright,260000,174200,85800,0.33,371,Unknown,48,4.80,420,Nhà Xuất Bản Thế Giới
1732771,Nghiệp Tình Yêu,Geshe Michael Roach,199000,129600,69400,0.3487437186,100,Sách tư duy - Kỹ năng sống,8,5.00,598,Nhà Xuất Bản Lao Động
195885688,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 9,Kamui Fujiwara,75000,74100,900,0.012,491,Unknown,49,5.00,236,Nhà Xuất Bản Kim Đồng
129766803,Khác Biệt Hay Là Chết (Tái Bản),Jack Trout,128000,84400,43600,0.340625,536,Sách tư duy - Kỹ năng sống,81,5.00,344,Nhà Xuất Bản Tổng hợp TP.HCM
23609962,Đắc Nhân Tâm - Bìa Mềm (Tái Bản 2019),Dale Carnegie,82000,62000,20000,0.243902439,4155,Sách tư duy - Kỹ năng sống,441,5.00,352,Unknown
152743081,Bàn Tay Ánh Sáng,Barbara Ann Brennan,269000,188300,80700,0.3,389,Kiến Thức Bách Khoa,50,5.00,624,Nhà Xuất Bản Thế Giới
152561885,Combo Người Thông Minh Giải Quyết Vấn Đề Như Thế Nào + Người Giỏi Không Phải Là Người Làm Tất Cả,Unknown,116000,104400,11600,0.1,1,Sách kỹ năng làm việc,0,0.00,166,Nhà Xuất Bản Tổng hợp TP.HCM
54053150,"Hoảng Loạn, Hỗn Loạn Và Cuồng Loạn - Gần 400 Năm Lịch Sử Các Cuộc Khủng Hoảng Tài Chính",Charles P. Kindleberger,179000,114200,64800,0.3620111732,950,Bài học kinh doanh,127,4.60,408,Nhà Xuất Bản Công Thương
129381092,Tư Duy Lại Lợi Thế Cạnh Tranh - 6 Quy Tắc Mới Cho Thời Đại Số,Ram Charan,110000,89100,20900,0.19,171,"Sách quản trị, lãnh đạo",22,5.00,256,NXB Trẻ
116406724,Thầy Cô Giáo Hạnh Phúc Sẽ Thay Đổi Thế Giới - Tập 2 - Đi Như Một Dòng Sông (Tái Bản),Thích Nhất Hạnh,99000,69300,29700,0.3,283,Unknown,27,5.00,212,Nhà Xuất Bản Hà Nội
58220389,Mô Hình Biểu Đồ - Phương pháp Hiệu quả để Tìm kiếm Lợi nhuận,Unknown,368000,368000,0,0,1032,"Sách tài chính, tiền tệ",203,4.80,176,Nhà Xuất Bản Thanh Niên
54208928,Trò Chơi Vô Cực - Chiến Lược Dẫn Đầu Trong Thời Đại Khách Hàng Thông Minh,Simon Sinek,158000,104000,54000,0.3417721519,706,Sách kỹ năng làm việc,85,4.70,396,Nhà Xuất Bản Công Thương
197587849,Yuri Espoir (Tập 3),Naoi Mai,79000,63100,15900,0.2012658228,413,Unknown,123,5.00,192,Nhà Xuất Bản Dân Trí
92859060,Tam Thể 3 - Tử Thần Sống Mãi,Lưu Từ Hân,290000,159500,130500,0.45,865,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,218,4.70,683,Nhà Xuất Bản Hà Nội
66398387,"Trời Sinh Vụng Về, Hãy Bù Đắp Bằng Sự Kiên Trì",Unknown,129000,83001,45999,0.3565813953,7366,Sách tư duy - Kỹ năng sống,1971,4.70,368,Nhà Xuất Bản Phụ Nữ Việt Nam
185071145,Sói Đầu Đàn Và Cún Nhỏ - Tập 2,Ma Vĩ,135000,101000,34000,0.2518518519,2418,Unknown,903,5.00,192,Nhà Xuất Bản Hà Nội
202769486,TỬ HUYỆT CẢM XÚC,Roy Garn,149000,119200,29800,0.2,39,Sách tư duy - Kỹ năng sống,1,5.00,93,Nhà Xuất Bản Hồng Đức
10383904,Tôi Là Bêtô,Nguyễn Nhật Ánh,85000,68000,17000,0.2,584,Truyện dài,136,5.00,187,Unknown
52004412,D. Trump - Nghệ Thuật Đàm Phán (Tái bản 2020),Donald J.Trump & Tony Schwartz,109000,77800,31200,0.2862385321,3379,"Sách quản trị, lãnh đạo",470,4.80,328,NXB Trẻ
196849403,"Gửi Em, Người Bất Tử - Tập 8 (Tái Bản 2022)",Yoshitoki Oima,30000,26000,4000,0.1333333333,217,Unknown,26,5.00,292,NXB Trẻ
52218420,"Điềm Tĩnh Trong Bận Rộn - Ít Hơn, Hiệu Quả Hơn",Unknown,60000,60000,0,0,1,Sách kỹ năng làm việc,0,0.00,232,Nhà Xuất Bản Thanh Niên
101870295,Thiên Quan Tứ Phúc - Tập 3,Mặc Hương Đồng Khứu,159000,91200,67800,0.4264150943,1879,Truyện ngôn tình,753,5.00,156,Nhà Xuất Bản Hà Nội
182551492,Black Jack 10 (Bìa Mềm),Osamu Tezuka,30000,26000,4000,0.1333333333,918,Unknown,112,5.00,200,NXB Trẻ
187622420,The Art and Science of Technical Analysis – Phân tích kỹ thuật: Sự kết hợp giữa KHOA HỌC và NGHỆ THUẬT trong đầu tư chứng khoán,Unknown,569000,569000,0,0,194,"Sách tài chính, tiền tệ",31,4.70,700,Nhà Xuất Bản Thế Giới
71553539,Ehon - Cây Sồi (Tái Bản 2020),Akiko Kameoka,49000,34300,14700,0.3,1040,Truyện tranh Ehon,133,4.80,36,Nhà Xuất Bản Lao Động
168559528,Chiêm Tinh Học For Dummies,Rae Orion,249000,174300,74700,0.3,159,Sách Chiêm Tinh - Horoscope,31,4.70,528,Nhà Xuất Bản Thế Giới
176824199,Thần Số Học - Làm Chủ Cuộc Đời,Michelle Buchanan,138000,109000,29000,0.2101449275,686,Unknown,119,4.80,304,Nhà Xuất Bản Dân Trí
92096347,Trở Về Từ Xứ Tuyết (Tái Bản),Nguyên Phong,92000,60700,31300,0.3402173913,408,Unknown,81,5.00,232,Nhà Xuất Bản Thế Giới
105778970,Nhật Ký Tarot,Unknown,199000,143000,56000,0.2814070352,1165,Sách Chiêm Tinh - Horoscope,303,5.00,328,Nhà Xuất Bản Thế Giới
75630601,Trí Tuệ Tài Chính Dành Cho Nhà Quản Lý Nhân Sự,Unknown,199000,121900,77100,0.3874371859,571,"Sách quản trị, lãnh đạo",88,4.70,368,Nhà Xuất Bản Công Thương
191801175,Nhịn Khô,Sergey Filonov,139000,97300,41700,0.3,219,Kiến thức - Bách khoa,17,4.70,296,Nhà Xuất Bản Thế Giới
4363787,Animorphs - Người Hóa Thú (Tập 5) : Thú Săn Mồi,Katherine Applegate,63000,63000,0,0,47,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,4,4.80,168,Unknown
